idAnime,name,type,episodes,status,idStudios,studios,idGenres,genres,score,idRanking,ranked
128094,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,Movie,1,Finished Airing,abc1264,Toei Animation,D330,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']",7.69,117463,#1261
128205,Doraemon (2005),TV,Unknown,Currently Airing,abc1265,Shin-Ei Animation,D331,"['Comedy', 'Sci-Fi']",7.69,117564,#1264
128316,Hanasakeru Seishounen,TV,39,Finished Airing,abc1266,Pierrot,D332,"['Drama', 'Romance']",7.69,117665,#1269
128427,Ichigo Mashimaro Encore,OVA,2,Finished Airing,abc1267,Daume,D333,"['Comedy', 'Slice of Life']",7.68,117766,#1274
128538,Kakushigoto Movie,Movie,1,Finished Airing,abc1268,Ajia-do,D334,[],7.68,117867,#1276
128649,Koutetsujou no Kabaneri Movie 3: Unato Kessen,Movie,1,Finished Airing,abc1269,Wit Studio,D335,"['Action', 'Fantasy', 'Horror', 'Suspense']",7.68,117968,#1280
128760,Overlord Movie 2: Shikkoku no Eiyuu,Movie,1,Finished Airing,abc1270,Madhouse,D336,"['Action', 'Fantasy']",7.68,118069,#1283
128871,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,Movie,1,Finished Airing,abc1271,A-1 Pictures,D337,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.68,118170,#1287
128982,Tsurune: Kazemai Koukou Kyuudou-bu,TV,13,Finished Airing,abc1272,Kyoto Animation,D338,[],7.67,118271,#1293
129093,3D Kanojo: Real Girl 2nd Season,TV,12,Finished Airing,abc1273,Hoods Entertainment,D339,[],7.67,118372,#1295
129204,Chi's Sweet Home,TV,104,Finished Airing,abc1274,Madhouse,D340,"['Comedy', 'Slice of Life']",7.67,118473,#1300
129315,Binbougami ga!,TV,13,Finished Airing,abc1275,Sunrise,D341,"['Comedy', 'Supernatural']",7.67,118574,#1299
129426,Baka to Test to Shoukanjuu Ni!,TV,13,Finished Airing,abc1276,SILVER LINK.,D342,"['Comedy', 'Romance']",7.67,118675,#1298
129537,Aoi Bungaku Series,TV,12,Finished Airing,abc1277,Madhouse,D343,"['Drama', 'Suspense']",7.67,118776,#1297
129648,Akebi-chan no Sailor-fuku,TV,12,Finished Airing,abc1278,CloverWorks,D344,[],7.67,118877,#1296
129759,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,TV,6,Finished Airing,abc1279,Studio Gokumi,D345,"['Drama', 'Fantasy']",7.67,118978,#1294
129870,Soukou Kihei Votoms,TV,52,Finished Airing,abc1280,Sunrise,D346,"['Action', 'Drama', 'Sci-Fi']",7.67,119079,#1292
129981,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,TV,12,Finished Airing,abc1281,Satelight,D347,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",7.67,119180,#1291
130092,Shin Kidou Senki Gundam Wing,TV,49,Finished Airing,abc1282,Sunrise,D348,"['Action', 'Drama', 'Sci-Fi']",7.67,119281,#1290
130203,Yao Shen Ji 6th Season,ONA,52,Finished Airing,abc1283,Ruo Hong Culture,D349,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.68,119382,#1289
130314,Uchuu Kaizoku Captain Herlock,TV,42,Finished Airing,abc1284,Toei Animation,D350,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",7.68,119483,#1288
130425,Seitokai Yakuindomo*,TV,13,Finished Airing,abc1285,GoHands,D351,[],7.68,119584,#1286
130536,Princess Sara,TV,46,Finished Airing,abc1286,Nippon Animation,D352,[],7.68,119685,#1285
130647,Princess Principal,TV,12,Finished Airing,abc1287,Actas,D353,"['Action', 'Mystery']",7.68,119786,#1284
130758,Naruto: Shippuuden Movie 6 - Road to Ninja,Movie,1,Finished Airing,abc1288,Pierrot,D354,"['Action', 'Adventure', 'Fantasy']",7.68,119887,#1282
130869,Little Busters! EX,Special,8,Finished Airing,abc1289,J.C.Staff,D355,"['Comedy', 'Drama', 'Romance', 'Supernatural']",7.68,119988,#1281
130980,Kill la Kill Specials,Special,2,Finished Airing,abc1290,Trigger,D356,"['Action', 'Comedy', 'Fantasy', 'Ecchi']",7.68,120089,#1279
131091,Kidou Keisatsu Patlabor: On Television,TV,47,Finished Airing,abc1291,Sunrise,D357,"['Action', 'Comedy', 'Sci-Fi']",7.68,120190,#1278
131202,Kengan Ashura Part 2,ONA,12,Finished Airing,abc1292,Larx Entertainment,D358,[],7.68,120291,#1277
131313,Isekai Shokudou 2,TV,12,Finished Airing,abc1293,OLM,D359,"['Fantasy', 'Gourmet', 'Slice of Life']",7.68,120392,#1275
131424,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",TV,12,Finished Airing,abc1294,A-1 Pictures,D360,"['Action', 'Adventure', 'Fantasy']",7.68,120493,#1273
131535,Break Blade Movie 6: Doukoku no Toride,Movie,1,Finished Airing,abc1295,Production I.G,D361,"['Action', 'Fantasy']",7.68,120594,#1272
131646,Aria the Animation,TV,13,Finished Airing,abc1296,HAL Film Maker,D362,"['Fantasy', 'Sci-Fi', 'Slice of Life']",7.68,120695,#1271
131757,Hourou Musuko,TV,11,Finished Airing,abc1297,AIC Classic,D363,"['Drama', 'Romance']",7.69,120796,#1270
131868,Hakuouki Movie 2: Shikon Soukyuu,Movie,1,Finished Airing,abc1298,Studio Deen,D364,"['Action', 'Drama', 'Supernatural']",7.69,120897,#1268
131979,Hakumei to Mikochi,TV,12,Finished Airing,abc1299,Lerche,D365,"['Fantasy', 'Slice of Life']",7.69,120998,#1267
132090,Fruits Basket,TV,26,Finished Airing,abc1300,Studio Deen,D366,"['Drama', 'Romance', 'Supernatural']",7.69,121099,#1266
132201,Dragon Ball Kai (2014),TV,61,Finished Airing,abc1301,Toei Animation,D367,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.69,121200,#1265
132312,Dakaretai Otoko 1-i ni Odosarete Imasu. Movie: Spain-hen,Movie,1,Finished Airing,abc1302,CloverWorks,D368,"['Boys Love', 'Comedy', 'Drama']",7.69,121301,#1263
132423,D.Gray-man Hallow,TV,13,Finished Airing,abc1303,TMS Entertainment,D369,"['Action', 'Adventure', 'Fantasy']",7.69,121402,#1262
132534,Ani ni Tsukeru Kusuri wa Nai! 3,TV,12,Finished Airing,abc1304,Fanworks,D370,[],7.69,121503,#1259
132645,Wu Dong Qian Kun 2nd Season,ONA,12,Finished Airing,abc1305,Motion Magic,D371,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.69,121604,#1257
132756,Kanojo to Kanojo no Neko: Everything Flows,TV,4,Finished Airing,abc1306,LIDENFILMS Kyoto Studio,D372,[],7.67,121705,#1304
132867,Kuroko no Basket 3rd Season NG-shuu,Special,9,Finished Airing,abc1307,Production I.G,D373,"['Comedy', 'Sports']",7.67,121806,#1307
132978,Macross F: Close Encounter - Deculture Edition,Special,1,Finished Airing,abc1308,Satelight,D374,"['Action', 'Sci-Fi']",7.67,121907,#1310
133089,Meitantei Conan Movie 21: Karakurenai no Love Letter,Movie,1,Finished Airing,abc1309,TMS Entertainment,D375,"['Action', 'Drama', 'Mystery', 'Romance']",7.67,122008,#1312
133200,Rurouni Kenshin DVD-BOX Special Ending,Special,1,Finished Airing,abc1310,Studio Deen,D376,[],7.67,122109,#1315
133311,Ni Tian Xieshen,ONA,30,Finished Airing,abc1311,Foch Films,D377,"['Action', 'Fantasy']",7.66,122210,#1319
133422,Seto no Hanayome,TV,26,Finished Airing,abc1312,Gonzo,D378,"['Comedy', 'Fantasy', 'Romance']",7.66,122311,#1321
133533,Tenkuu no Escaflowne,TV,26,Finished Airing,abc1313,Sunrise,D379,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Suspense']",7.66,122412,#1325
133644,Bokura wa Minna Kawai-sou,TV,12,Finished Airing,abc1314,Brain's Base,D380,[],7.66,122513,#1331
133755,ACCA: 13-ku Kansatsu-ka,TV,12,Finished Airing,abc1315,Madhouse,D381,"['Drama', 'Fantasy', 'Mystery']",7.66,122614,#1329
133866,Hanma Baki: Son of Ogre,ONA,12,Finished Airing,abc1316,TMS Entertainment,D382,[],7.66,122715,#1338
133977,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii,TV,12,Finished Airing,abc1317,Satelight,D383,"['Boys Love', 'Comedy', 'Supernatural']",7.65,122816,#1341
134088,Evangelion Movie 3: Q,Movie,1,Finished Airing,abc1318,Khara,D384,"['Action', 'Award Winning', 'Drama', 'Sci-Fi', 'Suspense']",7.65,122917,#1346
134199,Gokinjo Monogatari,TV,50,Finished Airing,abc1319,Toei Animation,D385,"['Comedy', 'Drama', 'Romance']",7.65,123018,#1350
134310,Free! Movie 2: Timeless Medley - Yakusoku,Movie,1,Finished Airing,abc1320,Kyoto Animation,D386,[],7.65,123119,#1348
134421,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Special,1,Finished Airing,abc1321,Kyoto Animation,D387,[],7.65,123220,#1349
134532,Fairy Tail (2014),TV,102,Finished Airing,abc1322,A-1 Pictures,D388,"['Action', 'Adventure', 'Fantasy']",7.65,123321,#1347
134643,Doupo Cangqiong Specials,ONA,2,Finished Airing,abc1323,Motion Magic,D389,"['Action', 'Adventure', 'Fantasy']",7.65,123422,#1345
134754,Code Geass: Hangyaku no Lelouch II - Handou,Movie,1,Finished Airing,abc1324,Sunrise,D390,"['Action', 'Sci-Fi']",7.65,123523,#1344
134865,Arslan Senki (TV),TV,25,Finished Airing,abc1325,SANZIGEN,D391,"['Action', 'Adventure', 'Drama', 'Fantasy']",7.65,123624,#1343
134976,Arashi no Yoru ni,Movie,1,Finished Airing,abc1326,Group TAC,D392,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",7.65,123725,#1342
135087,Initial D Battle Stage 2,OVA,1,Finished Airing,abc1327,A.C.G.T.,D393,"['Action', 'Drama']",7.66,123826,#1340
135198,Hayate no Gotoku!!,TV,25,Finished Airing,abc1328,J.C.Staff,D394,"['Action', 'Comedy', 'Romance']",7.66,123927,#1339
135309,Giovanni no Shima,Movie,1,Finished Airing,abc1329,Production I.G,D395,"['Award Winning', 'Drama']",7.66,124028,#1337
135420,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,Special,1,Finished Airing,abc1330,Shuka,D396,"['Action', 'Mystery', 'Supernatural']",7.66,124129,#1336
135531,Doupo Cangqiong 2nd Season Specials,ONA,3,Finished Airing,abc1331,Motion Magic,D397,"['Action', 'Adventure', 'Fantasy']",7.66,124230,#1335
135642,Dekiru Neko wa Kyou mo Yuuutsu,TV,13,Finished Airing,abc1332,GoHands,D398,"['Comedy', 'Supernatural']",7.66,124331,#1334
135753,Cardcaptor Sakura: Clear Card-hen,TV,22,Finished Airing,abc1333,Madhouse,D399,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",7.66,124432,#1333
135864,Bungou Stray Dogs: Hitori Ayumu,OVA,1,Finished Airing,abc1334,Bones,D400,"['Action', 'Mystery', 'Supernatural']",7.66,124533,#1332
135975,Ansatsu Kyoushitsu: Kagaijugyou-hen,ONA,8,Finished Airing,abc1335,Lerche,D401,"['Action', 'Comedy']",7.66,124634,#1330
136086,Tondemo Skill de Isekai Hourou Meshi,TV,12,Finished Airing,abc1336,MAPPA,D402,"['Adventure', 'Comedy', 'Fantasy', 'Gourmet']",7.66,124735,#1328
136197,Tokyo Revengers: Seiya Kessen-hen,TV,13,Finished Airing,abc1337,LIDENFILMS,D403,"['Action', 'Drama', 'Supernatural']",7.66,124836,#1327
136308,Toaru Kagaku no Railgun,TV,24,Finished Airing,abc1338,J.C.Staff,D404,"['Action', 'Fantasy', 'Sci-Fi']",7.66,124937,#1326
136419,Space Cobra,TV,31,Finished Airing,abc1339,Tokyo Movie Shinsha,D405,"['Action', 'Adventure', 'Sci-Fi']",7.66,125038,#1324
136530,Shoujo☆Kageki Revue Starlight,TV,12,Finished Airing,abc1340,Kinema Citrus,D406,[],7.66,125139,#1323
136641,Shirobako Movie,Movie,1,Finished Airing,abc1341,P.A. Works,D407,"['Comedy', 'Drama']",7.66,125240,#1322
136752,Rilakkuma to Kaoru-san,ONA,13,Finished Airing,abc1342,dwarf,D408,[],7.66,125341,#1320
136863,Kuroshitsuji,TV,24,Finished Airing,abc1343,A-1 Pictures,D409,"['Action', 'Fantasy', 'Mystery']",7.66,125442,#1318
136974,Kindaichi Shounen no Jikenbo Returns 2nd Season,TV,22,Finished Airing,abc1344,Toei Animation,D410,[],7.66,125543,#1317
137085,Saint Seiya: Meiou Hades Juuni Kyuu-hen - Yomigaerishi Gold Saint-tachi no Shinwa,Special,2,Finished Airing,abc1345,Toei Animation,D411,"['Adventure', 'Sci-Fi']",7.67,125644,#1316
137196,Oniichan wa Oshimai!,TV,12,Finished Airing,abc1346,Studio Bind,D412,[],7.67,125745,#1314
137307,Mousou Dairinin,TV,13,Finished Airing,abc1347,Madhouse,D413,"['Avant Garde', 'Drama', 'Mystery', 'Supernatural', 'Suspense']",7.67,125846,#1313
137418,Meitantei Conan Movie 17: Zekkai no Private Eye,Movie,1,Finished Airing,abc1348,TMS Entertainment,D414,"['Adventure', 'Comedy', 'Mystery']",7.67,125947,#1311
137529,Luo Xiao Hei Zhan Ji,ONA,28,Finished Airing,abc1349,HMCH,D415,"['Comedy', 'Supernatural']",7.67,126048,#1309
137640,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,TV,13,Finished Airing,abc1350,Sunrise,D416,[],7.67,126149,#1308
137751,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,Special,1,Finished Airing,abc1351,Brain's Base,D417,"['Slice of Life', 'Supernatural']",7.65,126250,#1357
137862,Pandora Hearts,TV,25,Finished Airing,abc1352,Xebec,D418,"['Adventure', 'Fantasy', 'Mystery']",7.65,126351,#1359
137973,Ojamajo Carnival!!,ONA,1,Finished Airing,abc1353,Toei Animation,D419,[],7.65,126452,#1358
138084,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,Movie,1,Finished Airing,abc1354,Toei Animation,D420,[],7.64,126553,#1367
138195,Tsuritama,TV,12,Finished Airing,abc1355,A-1 Pictures,D421,"['Comedy', 'Sci-Fi']",7.65,126654,#1364
138306,5-toubun no Hanayome,TV,12,Finished Airing,abc1356,Tezuka Productions,D422,"['Comedy', 'Romance']",7.64,126755,#1371
138417,Daa! Daa! Daa!,TV,78,Finished Airing,abc1357,J.C.Staff,D423,"['Comedy', 'Sci-Fi']",7.64,126856,#1374
138528,Drifters: Special Edition,OVA,1,Finished Airing,abc1358,Hoods Entertainment,D424,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.64,126957,#1378
138639,Hachimitsu to Clover Specials,Special,2,Finished Airing,abc1359,J.C.Staff,D425,"['Comedy', 'Drama', 'Romance']",7.64,127058,#1381
138750,Minami-ke,TV,13,Finished Airing,abc1360,Daume,D426,"['Comedy', 'Slice of Life']",7.64,127159,#1385
138861,Non Non Biyori: Okinawa e Ikukoto ni Natta,OVA,1,Finished Airing,abc1361,SILVER LINK.,D427,[],7.64,127260,#1389
138972,Kengan Ashura Season 2,ONA,12,Finished Airing,abc1362,Larx Entertainment,D428,[],7.63,127361,#1392
139083,Nezha Zhi Mo Tong Jiang Shi,Movie,1,Finished Airing,abc1363,October Media,D429,"['Action', 'Comedy', 'Drama', 'Fantasy']",7.63,127462,#1396
139194,Psycho-Pass Movie: Providence,Movie,1,Finished Airing,abc1364,Production I.G,D430,"['Action', 'Mystery', 'Sci-Fi', 'Suspense']",7.63,127563,#1399
139305,Ranma ½ Super,OVA,3,Finished Airing,abc1365,Studio Deen,D431,"['Action', 'Adventure', 'Comedy', 'Romance', 'Supernatural']",7.63,127664,#1400
139416,Princess Principal: Crown Handler Movie 3,Movie,1,Finished Airing,abc1366,Actas,D432,"['Action', 'Mystery']",7.63,127765,#1398
139527,Poyopoyo Kansatsu Nikki,TV,52,Finished Airing,abc1367,Studio Deen,D433,"['Comedy', 'Slice of Life']",7.63,127866,#1397
139638,Layton Kyouju to Eien no Utahime,Movie,1,Finished Airing,abc1368,OLM,D434,"['Adventure', 'Mystery']",7.63,127967,#1395
139749,Kimagure Orange☆Road: Ano Hi ni Kaeritai,Movie,1,Finished Airing,abc1369,Pierrot,D435,"['Comedy', 'Drama', 'Romance']",7.63,128068,#1394
139860,Kidou Senshi Gundam Unicorn RE:0096,TV,22,Finished Airing,abc1370,Sunrise,D436,"['Action', 'Drama', 'Sci-Fi']",7.63,128169,#1393
139971,K: Missing Kings,Movie,1,Finished Airing,abc1371,GoHands,D437,"['Action', 'Fantasy']",7.63,128270,#1391
140082,Rokuhou-dou Yotsuiro Biyori,TV,12,Finished Airing,abc1372,Zexcs,D438,"['Gourmet', 'Slice of Life']",7.64,128371,#1390
140193,Nejimaki Seirei Senki: Tenkyou no Alderamin,TV,13,Finished Airing,abc1373,Madhouse,D439,"['Action', 'Adventure', 'Fantasy']",7.64,128472,#1388
140304,Nanatsu no Taizai,TV,24,Finished Airing,abc1374,A-1 Pictures,E1,"['Action', 'Adventure', 'Fantasy']",7.64,128573,#1387
140415,Minami-ke Tadaima,TV,13,Finished Airing,abc1375,feel.,E2,"['Comedy', 'Slice of Life']",7.64,128674,#1386
140526,Meitantei Conan Movie 10: Tantei-tachi no Requiem Recap,TV Special,1,Finished Airing,abc1376,TMS Entertainment,E3,"['Adventure', 'Comedy', 'Mystery']",7.64,128775,#1384
140637,Machikado Mazoku,TV,12,Finished Airing,abc1377,J.C.Staff,E4,"['Comedy', 'Fantasy']",7.64,128876,#1383
140748,Inuyashiki,TV,11,Finished Airing,abc1378,MAPPA,E5,"['Action', 'Drama', 'Sci-Fi', 'Suspense']",7.64,128977,#1382
140859,Gakuen Alice,TV,26,Finished Airing,abc1379,Group TAC,E6,"['Comedy', 'Fantasy']",7.64,129078,#1380
140970,Feng Ling Yu Xiu 2nd Season,ONA,12,Finished Airing,abc1380,Sunflowers,E7,"['Action', 'Adventure']",7.64,129179,#1379
141081,Doupo Cangqiong 2nd Season,ONA,12,Finished Airing,abc1381,Motion Magic,E8,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.64,129280,#1377
141192,Digimon Tamers,TV,51,Finished Airing,abc1382,Toei Animation,E9,"['Adventure', 'Comedy', 'Fantasy']",7.64,129381,#1376
141303,Date A Bullet: Nightmare or Queen,Movie,1,Finished Airing,abc1383,Geek Toys,E10,"['Action', 'Sci-Fi']",7.64,129482,#1375
141414,Bokura wa Minna Kawai-sou: Hajimete no,Special,1,Finished Airing,abc1384,Brain's Base,E11,[],7.64,129583,#1373
141525,Aggressive Retsuko (ONA),ONA,10,Finished Airing,abc1385,Fanworks,E12,[],7.64,129684,#1372
141636,Yowamushi Pedal: New Generation,TV,25,Finished Airing,abc1386,TMS Entertainment,E13,[],7.64,129785,#1370
141747,Xing Yu Siwan Nian,ONA,16,Finished Airing,abc1387,DC Impression Vision,E14,"['Action', 'Fantasy', 'Sci-Fi']",7.64,129886,#1369
141858,Working!!,TV,13,Finished Airing,abc1388,A-1 Pictures,E15,[],7.64,129987,#1368
141969,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,TV,6,Finished Airing,abc1389,Studio Gokumi,E16,"['Drama', 'Fantasy']",7.65,130088,#1366
142080,Xingchen Bian: Po Tian Mi Ju,ONA,16,Finished Airing,abc1390,Foch Films,E17,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.65,130189,#1365
142191,Shoujo Kakumei Utena: Adolescence Mokushiroku,Movie,1,Finished Airing,abc1391,J.C.Staff,E18,"['Avant Garde', 'Drama', 'Fantasy', 'Girls Love']",7.65,130290,#1363
142302,Shin Mazinger Shougeki! Z-hen,TV,26,Finished Airing,abc1392,Bee Media,E19,"['Action', 'Drama']",7.65,130391,#1362
142413,Seikai no Senki,TV,13,Finished Airing,abc1393,Sunrise,E20,"['Action', 'Romance', 'Sci-Fi']",7.65,130492,#1361
142524,Pokemon Movie 01: Mewtwo no Gyakushuu,Movie,1,Finished Airing,abc1394,OLM,E21,"['Action', 'Adventure', 'Award Winning', 'Comedy', 'Fantasy']",7.65,130593,#1360
142635,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,OVA,1,Finished Airing,abc1395,Bones,E22,"['Action', 'Comedy', 'Supernatural']",7.65,130694,#1356
142746,Mitsudomoe Zouryouchuu!,TV,8,Finished Airing,abc1396,Bridge,E23,[],7.65,130795,#1355
142857,Kuroko no Basket NG-shuu,Special,9,Finished Airing,abc1397,Production I.G,E24,"['Comedy', 'Sports']",7.65,130896,#1354
142968,Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,Movie,1,Finished Airing,abc1398,8bit,E25,"['Action', 'Adventure', 'Comedy', 'Fantasy']",7.63,130997,#1406
143079,AKB0048: Next Stage,TV,13,Finished Airing,abc1399,Satelight,E26,[],7.63,131098,#1409
143190,Yama no Susume: Next Summit,TV,12,Finished Airing,abc1400,8bit,E27,"['Adventure', 'Slice of Life']",7.63,131199,#1408
143301,Dead Dead Demons Dededede Destruction (ONA),ONA,18,Currently Airing,abc1401,Production +h.,E28,"['Drama', 'Sci-Fi']",7.63,131300,#1414
143412,Genshiken,TV,12,Finished Airing,abc1402,Palm Studio,E29,[],7.63,131401,#1417
143523,High School Fleet Movie,Movie,1,Finished Airing,abc1403,A-1 Pictures,E30,[],7.63,131502,#1421
143634,Bleach Movie 4: Jigoku-hen,Movie,1,Finished Airing,abc1404,Pierrot,E31,"['Action', 'Adventure', 'Fantasy']",7.62,131603,#1425
143745,Diamond no Ace: Second Season OVA,OVA,2,Finished Airing,abc1405,Production I.G,E32,[],7.62,131704,#1428
143856,Gabriel DropOut Specials,Special,2,Finished Airing,abc1406,Doga Kobo,E33,"['Comedy', 'Supernatural']",7.62,131805,#1432
143967,Kishibe Rohan wa Ugokanai,OVA,4,Finished Airing,abc1407,David Production,E34,"['Action', 'Mystery', 'Supernatural']",7.62,131906,#1436
144078,K: Seven Stories Movie 5 - Memory of Red - Burn,Movie,1,Finished Airing,abc1408,GoHands,E35,"['Action', 'Supernatural']",7.62,132007,#1434
144189,Mahou Shoujo Lyrical Nanoha StrikerS,TV,26,Finished Airing,abc1409,Seven Arcs,E36,"['Action', 'Comedy', 'Drama', 'Fantasy']",7.62,132108,#1441
144300,Owari no Seraph: Nagoya Kessen-hen,TV,12,Finished Airing,abc1410,Wit Studio,E37,"['Action', 'Drama', 'Fantasy']",7.62,132209,#1446
144411,Servant x Service,TV,13,Finished Airing,abc1411,A-1 Pictures,E38,[],7.62,132310,#1449
144522,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,TV,48,Finished Airing,abc1412,Magic Bus,E39,"['Action', 'Comedy']",7.62,132411,#1450
144633,Puparia,ONA,1,Finished Airing,abc1413,add some,E40,[],7.62,132512,#1448
144744,Piano no Mori,Movie,1,Finished Airing,abc1414,Madhouse,E41,[],7.62,132613,#1447
144855,Overlord Movie 1: Fushisha no Ou,Movie,1,Finished Airing,abc1415,Madhouse,E42,"['Action', 'Fantasy']",7.62,132714,#1445
144966,Orange,TV,13,Finished Airing,abc1416,Telecom Animation Film,E43,"['Drama', 'Romance', 'Sci-Fi']",7.62,132815,#1444
145077,Mashle,TV,12,Finished Airing,abc1417,A-1 Pictures,E44,"['Action', 'Comedy', 'Fantasy']",7.62,132916,#1443
145188,Maria-sama ga Miteru: Haru,TV,13,Finished Airing,abc1418,Studio Deen,E45,"['Drama', 'Girls Love']",7.62,133017,#1442
145299,Lupin III,TV,23,Finished Airing,abc1419,Tokyo Movie Shinsha,E46,"['Action', 'Adventure', 'Comedy', 'Mystery']",7.62,133118,#1440
145410,Kyoukai no Kanata: Shinonome,Special,1,Finished Airing,abc1420,Kyoto Animation,E47,"['Action', 'Fantasy']",7.62,133219,#1439
145521,Kyou kara Maou!,TV,78,Finished Airing,abc1421,Studio Deen,E48,"['Adventure', 'Comedy', 'Fantasy']",7.62,133320,#1438
145632,Koyomimonogatari,ONA,12,Finished Airing,abc1422,Shaft,E49,"['Comedy', 'Mystery', 'Supernatural']",7.62,133421,#1437
145743,Kimitachi wa Dou Ikiru ka,Movie,1,Finished Airing,abc1423,Studio Ghibli,E50,"['Adventure', 'Award Winning', 'Drama', 'Fantasy']",7.62,133522,#1435
145854,Genshiken OVA,OVA,3,Finished Airing,abc1424,Ajia-do,E51,[],7.62,133623,#1433
145965,Fune wo Amu,TV,11,Finished Airing,abc1425,Zexcs,E52,"['Award Winning', 'Drama', 'Romance']",7.62,133724,#1431
146076,Free! Eternal Summer,TV,13,Finished Airing,abc1426,Kyoto Animation,E53,[],7.62,133825,#1430
146187,Doupo Cangqiong: Yuanqi,ONA,3,Finished Airing,abc1427,Motion Magic,E54,"['Action', 'Adventure', 'Fantasy', 'Romance']",7.62,133926,#1429
146298,D4DJ First Mix,TV,13,Finished Airing,abc1428,SANZIGEN,E55,[],7.62,134027,#1427
146409,Chibi Maruko-chan,TV,142,Finished Airing,abc1429,Nippon Animation,E56,[],7.62,134128,#1426
146520,Bishoujo Senshi Sailor Moon SuperS,TV,39,Finished Airing,abc1430,Toei Animation,E57,"['Fantasy', 'Romance']",7.62,134229,#1424
146631,Aggressive Retsuko,TV,100,Finished Airing,abc1431,Fanworks,E58,[],7.62,134330,#1423
146742,Ichigo Mashimaro,TV,12,Finished Airing,abc1432,Daume,E59,[],7.63,134431,#1422
146853,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... desu ka!?,Movie,1,Finished Airing,abc1433,Toei Animation,E60,[],7.63,134532,#1419
146964,Heion Sedai no Idaten-tachi,TV,11,Finished Airing,abc1434,MAPPA,E61,"['Action', 'Adventure', 'Fantasy']",7.63,134633,#1420
147075,Gensou Mangekyou: The Memories of Phantasm,OVA,18,Finished Airing,abc1435,add some,E62,[],7.63,134734,#1418
